Date,Day,Open,High,Low,Close,utPrice,utOpen,utHigh,utLow,twiiOpen,twiiHigh,twiiLow,twiiClose,tjPrice,tjOpen,tjHigh,tjLow,tnxOpen,tnxHigh,tnxLow,tnxClose,spyOpen,spyHigh,spyLow,spyClose,shcompOpen,shcompHigh,shcompLow,shcompClose,2330Open,2330High,2330Low,2330Close,nasdaqOpen,nasdaqHigh,nasdaqLow,nasdaqClose,n225Open,n225High,n225Low,n225Close,hsiOpen,hsiHigh,hsiLow,hsiClose,hsceOpen,hsceHigh,hsceLow,hsceClose,dowOpen,dowHigh,dowLow,dowClose,daxOpen,daxHigh,daxLow,daxClose,cacOpen,cacHigh,cacLow,cacClose,spyVolume,2330Volume,nasdaqVolume,n225Volume,hsiVolume,dowVolume,daxVolume,utChange %,tjChange %,tw_holiday,twii_holiday,tnx_holiday,spy_holiday,shcomp_holiday,s2330_holiday,nasdaq_holiday,n225_holiday,hsi_holiday,hsce_holiday,dow_holiday,dax_holiday,cac_holiday
2014/8/8,5,9052,9093,8991,9090,30.003,30.033,30.043,29.95,9120.2,9120.2,9014.89,9085.96,3.402,3.399,3.404,3.379,2.395,2.426,2.37,2.415,1910.35,1932.38,1909.01,1931.59,2188.709,2199.578,2180.597,2194.425,120.5,121,119.5,108.754,4340.88,4373.12,4327.87,4370.9,15063.73,15074.32,14753.84,14778.37,24307.1,24493.01,24190.93,24331.41,10839.01,10905.63,10710.9,10832.66,16369.68,16556.59,16364.22,16553.93,8928.19,9061,8903.49,9009.32,4114.09,4165.26,4109.31,4147.81,2902280000,35075000,1759060000,177200,1341692800,82420000,102515800,-0.11,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/8/11,1,9132,9162,9110,9141,30.017,29.982,30.057,29.95,9109.83,9184.96,9107.21,9172.91,3.405,3.4,3.407,3.391,2.44,2.44,2.411,2.42,1933.43,1944.9,1933.43,1936.92,2199.433,2225.961,2198.314,2224.654,120,121,119.5,108.754,4387.38,4415.78,4384.15,4401.33,15022.64,15161.54,14973.71,15130.52,24533.34,24671.33,24491.02,24646.02,10958.55,11050.44,10937.74,11037.88,16557.27,16627.99,16557.27,16569.98,9106.67,9199,9089.31,9180.74,4182.75,4206.27,4165.35,4197.7,2784890000,42890000,1537880000,114600,1129853600,65560000,81228900,0.05,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/8/12,2,9152,9158,9103,9121,30.012,29.987,30.053,29.94,9188.85,9198.1,9146.98,9163.12,3.407,3.404,3.413,3.396,2.431,2.447,2.415,2.442,1935.73,1939.65,1928.29,1933.75,2222.696,2222.979,2210,2221.595,121,122,120.5,109.656,4394.69,4407.08,4371.84,4389.25,15164.73,15235.98,15125.93,15161.31,24668.57,24691.66,24552.42,24689.41,11084.83,11084.83,10983.27,11064.35,16565.551,16589.311,16518.061,16560.539,9166.92,9171.94,9050,9069.47,4188.05,4193.15,4150.9,4162.16,2611700000,32237000,1560220000,89300,1028234700,62770000,74774600,-0.02,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/8/13,3,9132,9204,9120,9199,30.003,30,30.067,29.97,9155.02,9231.66,9147.14,9231.31,3.414,3.407,3.419,3.399,2.46,2.46,2.408,2.413,1935.6,1948.41,1935.6,1946.72,2223.051,2230.991,2202.443,2222.877,121,123.5,120.5,110.559,4407.87,4434.31,4403.64,4434.13,15111.76,15235.9,15108.53,15213.63,24726.24,24907.109,24611.221,24890.34,11109.17,11202.08,11009.56,11193.89,16567.539,16670.289,16567.539,16651.801,9133.84,9213.61,9118.15,9198.88,4187.46,4204.38,4178.79,4194.79,2718020000,39756000,1611690000,96300,1466903100,66020000,82251600,-0.03,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/8/14,4,9228,9253,9203,9218,29.967,30.01,30.022,29.94,9276.41,9282.01,9218.55,9230.61,3.419,3.414,3.422,3.405,2.414,2.425,2.391,2.4,1947.41,1955.23,1947.41,1955.18,2221.541,2230.894,2204.384,2206.466,123.5,124,123,111.913,4438.13,4453,4433.94,4453,15284.38,15338.85,15272.9,15314.57,24894.18,24964.42,24721.869,24801.359,11208.58,11208.58,11041.91,11075.11,16657.32,16714.221,16651.67,16713.58,9161.81,9265.92,9149.41,9225.1,4176.93,4217.39,4166.18,4205.43,2609460000,32907000,1549820000,92700,1456861200,62370000,80394300,-0.12,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/8/15,5,9210,9218,9154,9203,29.955,29.964,30.025,29.91,9243.67,9243.67,9172.91,9206.81,3.417,3.418,3.432,3.408,2.387,2.398,2.305,2.345,1958.87,1964.04,1941.5,1955.06,2207.226,2230.872,2203.242,2226.734,124.5,125,123,111.913,4479.64,4482.47,4427.13,4464.93,15317.15,15328.34,15276.99,15318.34,24969.721,25010.311,24872.711,24954.939,11116.26,11145.56,11057.63,11103.92,16717.01,16775.27,16575.42,16662.91,9239,9324.57,9067.58,9092.6,4216.9,4256.34,4168.08,4174.36,3023380000,19151000,1799460000,88700,1150210700,109180000,110261800,-0.04,-0.04,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/8/18,1,9212,9223,9126,9141,29.995,29.95,30.008,29.9,9222.73,9222.73,9128.66,9141.31,3.42,3.411,3.422,3.404,2.366,2.394,2.363,2.387,1958.36,1971.99,1958.36,1971.74,2229.804,2242.035,2228.134,2239.466,124,124,122.5,111.01,4490.53,4509.16,4486.44,4508.31,15318.5,15365.35,15303.39,15322.6,24943.6,24978.939,24765.029,24955.461,11091.14,11122.73,10960.57,11065.21,16664.449,16840.279,16664.449,16838.74,9220.99,9261.65,9195.11,9245.33,4227.88,4241.86,4211.38,4230.65,2638160000,14578000,1571100000,77300,1281516900,75670000,63822100,0.13,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/8/19,2,9161,9249,9161,9239,29.991,29.97,30.05,29.94,9188.63,9255.09,9188.63,9243.78,3.431,3.418,3.433,3.41,2.363,2.407,2.361,2.405,1972.73,1982.57,1972.73,1981.6,2242.34,2246.016,2227.925,2245.33,124,125,123.5,111.913,4514.26,4528.91,4513.92,4527.51,15451.94,15476.05,15429.11,15449.79,25045.551,25201.211,24909.26,25122.949,11137.72,11137.72,11016.35,11094.59,16839.061,16929.131,16839.061,16919.59,9276.19,9350.27,9276.18,9334.28,4243.83,4258.83,4235.28,4254.45,2656430000,31575000,1556560000,94200,1466514800,67220000,57793200,-0.01,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/8/20,3,9253,9285,9244,9275,29.985,29.988,30.057,29.92,9278.15,9294.49,9249.31,9288.05,3.46,3.431,3.465,3.424,2.412,2.444,2.401,2.426,1980.46,1988.57,1977.68,1986.51,2241.664,2248.939,2233.892,2240.211,125,125.5,124.5,113.267,4517.75,4533.01,4515.73,4526.48,15485.93,15492.88,15433.72,15454.45,25156.949,25190.029,25056.711,25159.76,11100.77,11111.28,11027.33,11055.98,16910.029,16994.891,16896.551,16979.131,9329.89,9333.68,9247.84,9314.57,4250.28,4254.84,4216.96,4240.79,2579560000,28876000,1502290000,92700,1238095000,61960000,63229700,-0.02,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/8/21,4,9260,9266,9200,9231,29.989,29.978,30.025,29.93,9286.82,9289.02,9217.97,9253.38,3.462,3.459,3.468,3.447,2.442,2.442,2.398,2.407,1986.82,1994.76,1986.82,1992.37,2239.568,2240.077,2211.63,2230.458,126,126,124,112.364,4526.72,4534,4513.81,4532.1,15530.98,15601.99,15525.78,15586.2,25142.34,25142.34,24896.199,24994.1,11051.59,11051.59,10879.77,10942.37,16983.881,17074.59,16983.881,17039.49,9328.71,9405.93,9278.86,9401.53,4247.32,4292.93,4231.66,4292.93,2638920000,22562000,1421730000,117700,1460054900,65160000,67874900,0.01,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/8/22,5,9249,9388,9247,9378,29.97,29.987,29.997,29.93,9273.07,9380.6,9271.87,9380.1,3.468,3.462,3.476,3.447,2.394,2.444,2.391,2.403,1992.6,1993.54,1984.76,1988.4,2228.974,2243.303,2225.267,2240.812,124.5,126,123.5,113.267,4534.87,4547.24,4521.77,4538.55,15618.05,15628.78,15524.43,15539.19,25113.73,25132.93,25025.939,25112.23,10983.78,11065.5,10951.81,11058.69,17038.27,17064.279,16984.52,17001.221,9390.29,9414.39,9291.93,9339.17,4291.06,4291.17,4233.15,4252.8,2301860000,42715000,1311810000,102300,1183283100,64330000,70036600,-0.06,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/8/25,1,9386,9399,9365,9391,29.976,29.96,30.05,29.92,9393.24,9409.35,9369.24,9390.62,3.471,3.483,3.486,3.457,2.386,2.41,2.386,2.387,1991.74,2001.95,1991.74,1997.92,2241.1,2241.553,2222.009,2229.274,125.5,126,125,112.815,4563.72,4571.14,4547.78,4557.35,15609.43,15628.61,15553.51,15613.25,25049.961,25243.16,24946.85,25166.91,11026.33,11142.92,10968.19,11115.79,17011.811,17124.74,17011.811,17076.869,9456.67,9510.14,9424.11,9510.14,4299.5,4342.11,4286.61,4342.11,2233880000,20077000,1384620000,81900,1333447300,57400000,53554100,0.02,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/8/26,2,9386,9408,9375,9390,29.961,29.96,29.985,29.9,9394.28,9418.77,9386.49,9393.96,3.474,3.469,3.478,3.457,2.387,2.4,2.368,2.391,1998.59,2005.04,1998.59,2000.02,2225.291,2232.785,2200.618,2207.106,125,125.5,124,112.364,4563.81,4575.59,4556.78,4570.64,15609.64,15613.34,15519.42,15521.22,25147.75,25188.311,25068.98,25074.5,11112.17,11155.64,11091.98,11124.33,17079.57,17153.801,17079.57,17106.699,9481.56,9591.72,9446.37,9588.15,4336.29,4395.94,4333.12,4393.41,2451950000,28801000,1469620000,86400,1252881600,50710000,66737100,-0.05,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/8/27,3,9421,9498,9420,9477,29.873,29.959,30.005,29.85,9426.29,9491.75,9426.29,9485.59,3.477,3.473,3.483,3.461,2.368,2.389,2.359,2.361,2000.54,2002.14,1996.2,2000.12,2207.03,2216.67,2204.048,2209.465,125.5,126,124.5,113.267,4574.35,4575.81,4561.84,4569.62,15556.56,15588.22,15465.99,15534.82,25134.49,25160.68,24883.461,24918.75,11181.86,11226.41,11053.38,11074.31,17111.029,17134.6,17090.609,17122.01,9583.98,9600.85,9546.55,9569.71,4384.53,4401.52,4379.8,4395.26,2344350000,36779000,1389470000,102200,1468393800,61690000,69031300,-0.29,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/8/28,4,9492,9500,9469,9479,29.9,29.855,29.955,29.83,9499.22,9502.42,9453.49,9478.37,3.469,3.475,3.48,3.455,2.341,2.35,2.322,2.334,1997.42,1998.55,1990.52,1996.74,2210.484,2219.473,2194.861,2195.818,126,126,124.5,112.815,4552.55,4565.96,4546.62,4557.7,15482.27,15487.99,15423.9,15459.86,25055.811,25055.811,24679.1,24741,11117.64,11150.51,10904.44,10931.6,17119.061,17119.061,17018.33,17079.57,9545.21,9546.81,9417.16,9462.56,4385.71,4393.58,4352.93,4366.04,2282400000,21587000,1309580000,99300,1533360500,51860000,72124500,0.09,-0.23,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/8/29,5,9456,9485,9432,9473,29.877,29.872,29.947,29.83,9459.81,9470.15,9425.35,9436.27,3.483,3.467,3.488,3.458,2.345,2.354,2.325,2.343,1998.45,2003.38,1994.65,2003.37,2198.946,2218.696,2193.263,2217.2,124.5,125,124,111.913,4571.76,4580.27,4553.78,4580.27,15423.88,15447.81,15356,15424.59,24748.189,24814.27,24630.801,24742.061,10911.26,11010.43,10884.48,10963.59,17083.42,17110.42,17035.381,17098.449,9483.42,9517.95,9369.4,9470.17,4380.61,4393.6,4337.13,4381.04,2259130000,28324000,1352830000,111000,1711541400,81500000,68471200,-0.08,0.42,0,0,1,1,0,0,1,0,0,0,1,0,0
2014/9/1,1,9473,9550,9470,9528,29.868,29.873,29.965,29.83,9474.41,9532.66,9472.96,9513.06,3.494,3.48,3.494,3.47,2.345,2.354,2.325,2.343,1998.45,2003.38,1994.65,2003.37,2220.129,2236.286,2217.685,2235.511,125,128.5,125,115.974,4571.76,4580.27,4553.78,4580.27,15454.59,15478.77,15440.99,15476.6,24703.74,24891.27,24696.18,24752.09,10927.04,10990.27,10895.72,10958.81,17083.42,17110.42,17035.381,17098.449,9484.53,9500.2,9424.78,9479.03,4383.62,4391.08,4358.26,4379.73,2259130000,36304000,1352830000,74800,1447773700,81500000,43071900,-0.03,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/9/2,2,9512,9514,9388,9410,29.959,29.856,29.959,29.8,9503.65,9503.65,9388.13,9399.72,3.507,3.492,3.513,3.484,2.393,2.419,2.391,2.419,2004.07,2006.12,1994.85,2002.28,2239.684,2267.509,2234.378,2266.046,128,128,125.5,113.718,4592.42,4598.64,4576.81,4598.19,15526.94,15737.36,15516.5,15668.6,24699.76,24816.891,24576.23,24749.02,10937.6,10981.39,10809.72,10966.16,17097.42,17113.51,17009.07,17067.561,9525.15,9578.5,9485.24,9507.02,4389.4,4403.22,4373.32,4378.33,2819980000,19182000,1859080000,122600,1646363800,64820000,55157400,0.3,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/9/3,3,9415,9482,9399,9451,29.91,29.962,29.995,29.85,9434.88,9455.78,9396.79,9450.35,3.504,3.507,3.52,3.499,2.455,2.457,2.409,2.41,2003.57,2009.28,1998.14,2000.72,2268.395,2290.547,2268.1,2288.627,127,128,125.5,115.523,4610.14,4610.14,4565.38,4572.56,15797.79,15829.38,15723.54,15728.35,24786.039,25325.16,24751.721,25317.949,11007.75,11314.54,10984.5,11312.54,17067.24,17151.891,17060.211,17078.279,9541.02,9683.1,9528.72,9626.49,4394.66,4443.53,4394.07,4421.87,2809980000,24561000,1897450000,137800,2535276100,62770000,90121000,-0.16,-0.09,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/9/4,4,9447,9448,9380,9425,29.931,29.892,29.965,29.84,9439.76,9439.76,9389.29,9428.89,3.517,3.501,3.521,3.493,2.4,2.457,2.382,2.448,2001.67,2011.17,1992.54,1997.65,2290.029,2307.701,2283.277,2306.862,128,128,126,115.072,4581.52,4603.15,4553.31,4562.29,15701.61,15732.76,15663.59,15676.18,25268.439,25362.98,25193.369,25297.92,11317.68,11424.19,11297.67,11386.38,17083.609,17161.551,17030.119,17069.58,9591.43,9732.78,9539.92,9724.26,4409.16,4509.58,4401.25,4494.94,3072410000,21641000,1728700000,110900,1980862400,68120000,106652400,0.07,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/9/5,5,9444,9463,9370,9407,29.925,29.93,30.012,29.869,9446.45,9451.39,9365.7,9407.94,3.512,3.516,3.536,3.499,2.468,2.487,2.389,2.461,1998,2007.71,1990.1,2007.71,2311.305,2327.557,2307.447,2326.432,128.5,128.5,125.5,114.62,4560.63,4583,4542.74,4582.9,15792.64,15792.64,15641.37,15668.68,25356.561,25356.561,25171.59,25240.15,11440.07,11440.07,11307.72,11368.34,17065.891,17137.359,17009.619,17137.359,9714.24,9774.65,9691.44,9747.02,4492.91,4498.16,4470.2,4486.49,2818300000,20096000,1641830000,109600,2163836100,76630000,77345000,-0.02,-0.14,1,1,0,0,1,1,0,0,0,0,0,0,0
2014/9/9,2,9426,9530,9425,9428,29.97,29.96,29.992,29.89,9452.14,9465.93,9426.99,9434.77,3.543,3.536,3.554,3.531,2.5,2.507,2.482,2.5,2000.73,2001.01,1984.61,1988.44,2328.426,2331.917,2315.894,2326.527,127,127.5,126.5,114.62,4588.83,4599.03,4544.44,4552.29,15795.82,15795.82,15736.13,15749.15,25356.561,25356.561,25171.59,25240.15,11440.07,11440.07,11307.72,11368.34,17110.391,17111.551,16993.289,17013.869,9737.56,9769.21,9695.44,9710.7,4465.1,4482.91,4446.04,4452.37,2882830000,22090000,1956550000,106100,2163836100,69030000,57197900,-0.04,0.2,0,0,0,0,0,0,0,0,-1,-1,0,0,0
2014/9/10,3,9380,9402,9310,9347,29.993,29.952,30.004,29.9,9410.62,9410.62,9309.05,9357.61,3.562,3.541,3.565,3.535,2.529,2.541,2.522,2.534,1988.41,1996.66,1982.99,1995.69,2318.496,2321.908,2306.421,2318.305,126,126,124,112.815,4554.15,4587.1,4544.84,4586.52,15688.55,15795.6,15664.79,15788.78,24969.391,24969.391,24681.189,24705.359,11301.71,11301.71,11087.8,11117.89,17016.051,17080.27,16974.57,17068.711,9672.45,9723.08,9635.5,9700.17,4442.69,4459.78,4434.93,4450.79,2912430000,29294000,1808650000,109700,1748442500,76780000,62415400,0.08,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/9/11,4,9376,9385,9300,9302,30.033,29.989,30.037,29.9,9376.38,9381.05,9322.95,9322.95,3.566,3.562,3.572,3.549,2.52,2.538,2.507,2.531,1992.85,1997.65,1985.93,1997.45,2315.732,2343.595,2304.602,2311.679,126,126,125,112.815,4567.64,4591.81,4559.75,4591.81,15880.91,15925.51,15854.3,15909.2,24701.73,24782.949,24589.9,24662.641,11117.41,11164.6,10984.1,11032.91,17057.41,17057.41,16983.881,17049,9729.89,9732.83,9630.67,9691.28,4463,4466.15,4411.07,4440.9,2941690000,22827000,1704850000,130300,1443804300,63650000,62050300,0.13,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/9/12,5,9325,9328,9229,9245,30.002,29.97,30.078,29.94,9324.74,9333.28,9223.18,9223.18,3.578,3.566,3.581,3.559,2.576,2.616,2.576,2.614,1996.74,1996.74,1980.26,1985.54,2308.346,2331.95,2302.775,2331.95,124.5,125,123,111.01,4588.77,4590.08,4555.68,4567.6,15885.04,15984.9,15885.04,15948.29,24620.189,24701.43,24487.939,24595.32,11029.54,11076.8,10967.79,11014.69,17044.051,17044.051,16937.67,16987.51,9706.59,9706.59,9617.7,9651.13,4449.68,4452.31,4419.44,4441.7,3206570000,19798000,1784170000,183400,1233952200,82820000,52625100,-0.1,0.31,0,0,0,0,0,0,0,1,0,0,0,0,0
2014/9/15,1,9206,9244,9172,9218,30.139,29.973,30.149,29.95,9206.41,9242.23,9175.61,9217.46,3.556,3.573,3.581,3.55,2.605,2.609,2.582,2.591,1986.04,1987.18,1978.48,1984.13,2330.187,2340.449,2321.593,2339.14,122.5,123.5,122,111.461,4567.45,4567.47,4506.73,4518.9,15885.04,15984.9,15885.04,15948.29,24410.381,24471.801,24300.57,24356.99,10902.2,10924.54,10812.07,10834.73,16988.76,17051.85,16951.381,17031.141,9603.97,9682.46,9600.15,9659.63,4425.63,4440.92,4418.73,4428.63,2776530000,19518000,1940520000,183400,1479611400,71740000,55750900,0.46,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/9/16,2,9219,9233,9141,9154,30.118,30.132,30.174,30,9218.85,9219.42,9133.4,9133.4,3.557,3.555,3.564,3.545,2.556,2.589,2.553,2.589,1981.93,2002.28,1979.06,1998.98,2341.027,2347.935,2293.869,2296.555,123,123,122,110.559,4502.11,4558.24,4499.87,4552.76,15948.29,15948.29,15871.12,15911.53,24318.82,24405.98,24117.6,24136.01,10815.41,10877.63,10705.63,10718.01,17027.16,17167.051,16985.551,17131.971,9644.28,9644.88,9588.65,9632.93,4426.15,4426.15,4391.08,4409.15,3160310000,19187000,1879350000,121300,1282321900,73200000,62265100,-0.07,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/9/17,3,9195,9248,9148,9172,30.215,30.113,30.216,30.04,9171.04,9252.38,9159.85,9195.17,3.587,3.557,3.588,3.549,2.578,2.616,2.551,2.6,1999.3,2010.74,1993.29,2001.57,2298.982,2309.048,2282.795,2307.893,123.5,125,123,112.364,4553.96,4582.4,4539.36,4562.19,15948.15,15969.41,15888.67,15888.67,24380.279,24470.26,24339.529,24376.41,10871.07,10949.8,10856.69,10893.01,17131.01,17221.109,17089.01,17156.85,9672.98,9695.44,9649.99,9661.5,4432.65,4444.83,4421.94,4431.41,3209420000,23504000,1796710000,114700,1793779800,87810000,67216900,0.32,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/9/18,4,9234,9265,9213,9243,30.25,30.162,30.288,30.16,9211.8,9237.88,9201.91,9237.03,3.594,3.586,3.602,3.58,2.625,2.642,2.616,2.629,2003.07,2012.34,2003.07,2011.36,2303.85,2319.875,2297.931,2315.928,124.5,125,123.5,112.815,4575.74,4593.98,4572.62,4593.43,16036.47,16106.11,16003.46,16067.57,24294.641,24294.641,24103.529,24168.721,10836.5,10836.5,10745.81,10799.43,17163.73,17275.369,17163.73,17265.99,9703.1,9798.13,9686.43,9798.13,4440.33,4470.48,4435.66,4464.7,3235340000,14726000,1774840000,143100,1459432200,85300000,81235700,0.12,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/9/19,5,9281,9304,9240,9265,30.194,30.212,30.293,30.18,9268.44,9289.22,9235.44,9240.45,3.612,3.591,3.618,3.59,2.611,2.629,2.582,2.587,2012.74,2019.26,2006.59,2010.4,2312.984,2331.561,2305.517,2329.451,125.5,126,125,112.815,4606.13,4610.57,4563.44,4579.79,16177.94,16364.08,16170.86,16321.17,24334.65,24419.85,24155.619,24306.16,10852.11,10861.55,10715.05,10783.33,17267.211,17350.641,17257.461,17279.74,9849.43,9891.2,9799.24,9799.26,4491.54,4492.39,4451.91,4461.22,4880220000,30603000,3178490000,171300,1924823100,349620000,195350400,-0.19,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/9/22,1,9202,9205,9100,9128,30.259,30.185,30.294,30.14,9220.54,9220.54,9106.27,9134.65,3.597,3.61,3.616,3.591,2.562,2.578,2.547,2.566,2009.08,2009.08,1991.01,1994.29,2323.554,2323.554,2284.378,2289.866,124,124,122,110.108,4568.45,4568.87,4513.12,4527.69,16281.36,16299.13,16170.11,16205.9,24072.18,24082.619,23949.289,23955.49,10684.19,10684.19,10557.77,10597.3,17271.711,17277.881,17159.359,17172.68,9748.53,9812.77,9735.69,9749.54,4446.91,4464.31,4434.58,4442.55,3349670000,39365000,1881520000,129100,1723753000,74300000,73981000,0.22,-0.4,0,0,0,0,0,0,0,1,0,0,0,0,0
2014/9/23,2,9106,9152,9102,9117,30.233,30.267,30.269,30.17,9134.29,9147.21,9084.9,9084.9,3.602,3.594,3.606,3.579,2.549,2.556,2.533,2.535,1992.78,1995.41,1982.77,1982.77,2289.091,2311.525,2289.024,2309.718,123,123.5,122,110.559,4511.32,4536.03,4508.42,4508.69,16281.36,16299.13,16170.11,16205.9,23882.59,24012.061,23825.961,23837.07,10573.79,10669.16,10549.05,10568.8,17165.91,17171.881,17055.869,17055.869,9713.4,9719.66,9589.03,9595.03,4430.3,4430.78,4351.3,4359.35,3279350000,15286000,1847730000,129100,1417171900,77090000,88196000,-0.09,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/9/24,3,9095,9142,9081,9127,30.223,30.223,30.266,30.19,9071.8,9123.11,9071.8,9098.49,3.607,3.601,3.612,3.584,2.538,2.569,2.527,2.569,1983.34,1999.79,1978.63,1998.3,2302.231,2345.747,2297.876,2343.575,122,124,122,111.01,4514.92,4557.27,4500.13,4555.22,16105.56,16203.94,16094.59,16167.45,23788.98,24016.41,23788.98,23921.609,10548.34,10763.5,10548.34,10716.76,17056.641,17226.6,17033.93,17210.061,9598.77,9669.45,9534.77,9661.97,4364,4416.63,4347.05,4413.72,3313850000,27613000,1765260000,133300,1368936900,80530000,85850600,-0.03,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/9/25,4,9158,9168,8995,9028,30.315,30.197,30.338,30.17,9126.76,9149.41,8982.51,9011.59,3.588,3.607,3.619,3.579,2.544,2.546,2.504,2.511,1997.32,1997.32,1965.99,1965.99,2352.865,2365.154,2336.805,2345.103,123,124,121.5,110.108,4540.82,4546.93,4466.64,4466.75,16327.19,16374.14,16303.91,16374.14,24048.381,24058.02,23754.33,23768.131,10755.45,10796.51,10607.31,10640.09,17204.859,17204.859,16945.801,16945.801,9644.36,9718.11,9482.54,9510.01,4413.64,4430.5,4346.71,4355.28,3273050000,23213000,1939610000,148700,1573165300,93520000,97697000,0.3,-0.55,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/9/26,5,8958,9022,8937,8980,30.34,30.303,30.353,30.22,8957.56,9001.98,8913.51,8989.82,3.602,3.587,3.612,3.575,2.502,2.549,2.497,2.535,1966.22,1986.37,1966.22,1982.85,2339.288,2350.109,2329.955,2347.718,121,121.5,120.5,109.205,4476.48,4515.75,4475.48,4512.19,16087.95,16251.67,16087.95,16229.86,23581.561,23717.08,23555.619,23678.41,10547.21,10622.65,10537.64,10584.29,16948.619,17148.15,16948.109,17113.15,9500.55,9545.34,9454.88,9490.55,4361.37,4411.99,4340.63,4394.75,2929440000,23545000,1637480000,127400,1341458700,74670000,83499600,0.08,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/9/29,1,8991,9008,8943,8982,30.45,30.24,30.53,30.24,9018.46,9018.46,8948.09,8960.76,3.596,3.597,3.61,3.579,2.499,2.501,2.479,2.491,1978.96,1981.28,1964.04,1977.8,2353.708,2363.059,2346.579,2357.711,122,122,120,108.754,4465.84,4515.24,4464.44,4505.85,16339.03,16344.32,16262,16310.64,23399.51,23399.51,23095.779,23229.211,10441.18,10485.3,10344.3,10439.03,17107.689,17107.689,16934.43,17071.221,9495.58,9504.98,9369.62,9422.91,4389.83,4401.07,4334.01,4358.07,3094440000,54783000,1737750000,107900,2230549900,70220000,77424800,0.36,-0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/9/30,2,8961,9021,8871,8991,30.428,30.463,30.502,30.36,8954.58,8998.83,8860.17,8966.92,3.604,3.594,3.609,3.577,2.504,2.511,2.484,2.508,1978.21,1985.17,1968.96,1972.29,2361.318,2365.491,2354.268,2363.87,120,121,119,108.303,4512.64,4522.06,4483.91,4493.39,16252.72,16252.72,16058.72,16173.52,23137.26,23137.26,22855.039,22932.98,10409.68,10409.68,10277.81,10310.4,17070.449,17145.1,17017.109,17042.9,9446.81,9495,9404.89,9474.3,4375.38,4435.07,4369.26,4416.24,3951100000,44070000,2200380000,152500,2189776700,102290000,89859600,-0.07,0.23,0,0,0,0,5,0,0,0,2,2,0,0,0
2014/10/1,3,8943,9015,8911,8980,30.42,30.421,30.52,30.38,8958.87,9014.26,8918.96,8990.26,3.58,3.603,3.612,3.576,2.475,2.475,2.403,2.403,1971.44,1971.44,1941.72,1946.16,2361.318,2365.491,2354.268,2363.87,120,122,120,109.656,4486.65,4486.79,4409.3,4422.09,16173.39,16225.96,16081.01,16082.25,23137.26,23137.26,22855.039,22932.98,10409.68,10409.68,10277.81,10310.4,17040.461,17041.16,16776.131,16804.711,9454.04,9520.97,9357.55,9382.03,4400.61,4427.76,4354.14,4365.27,4188590000,42211000,2312630000,137100,2189776700,104240000,83526600,-0.03,-0.67,0,0,0,0,4,0,0,0,1,1,0,0,0
2014/10/2,4,8920,9020,8905,8993,30.422,30.406,30.487,30.33,8959.37,9010.27,8913.01,8975.19,3.564,3.579,3.586,3.549,2.409,2.439,2.386,2.438,1945.83,1952.32,1926.03,1946.17,2361.318,2365.491,2354.268,2363.87,121,122.5,120.5,109.205,4421.25,4441.95,4367.74,4430.2,15895.2,15922.51,15646.4,15661.99,23137.26,23137.26,22855.039,22932.98,10409.68,10409.68,10277.81,10310.4,16808.27,16857.25,16674.039,16801.051,9363.28,9412.62,9195.68,9195.68,4361.83,4371.06,4242.67,4242.67,4012510000,30761000,2165500000,175400,2189776700,75490000,122375300,0.01,-0.44,0,0,0,0,3,0,0,0,0,0,0,1,0
